序号,行业类别,占净值比例,市值,截止时间,fund_code
8,卫生和社会工作,0.7,2636.7772,2024-09-30,519185
9,信息传输、软件和信息技术服务业,0.0,11.880334,2024-09-30,519185
10,电力、热力、燃气及水生产和供应业,0.0,0.007148,2024-09-30,519185
11,采矿业,72.2,286590.628637,2024-06-30,519185
12,制造业,12.73,50531.437212,2024-06-30,519185
13,交通运输、仓储和邮政业,6.7,26593.31742,2024-06-30,519185
14,电力、热力、燃气及水生产和供应业,1.23,4896.939148,2024-06-30,519185
15,卫生和社会工作,1.04,4122.004,2024-06-30,519185
16,建筑业,0.01,32.8562,2024-06-30,519185
17,水利、环境和公共设施管理业,0.0,17.725784,2024-06-30,519185
18,信息传输、软件和信息技术服务业,0.0,4.111272,2024-06-30,519185
19,采矿业,81.23,219815.750446,2024-03-31,519185
20,制造业,11.8,31945.946382,2024-03-31,519185
21,农、林、牧、渔业,0.5,1348.8854,2024-03-31,519185
22,电力、热力、燃气及水生产和供应业,0.03,77.055484,2024-03-31,519185
23,交通运输、仓储和邮政业,0.01,33.533,2024-03-31,519185
24,建筑业,0.01,33.5194,2024-03-31,519185
25,水利、环境和公共设施管理业,0.0,1.455194,2024-03-31,519185
1,制造业,77.7,58138.187114,2023-12-31,519670
2,金融业,9.88,7394.3869,2023-12-31,519670
3,信息传输、软件和信息技术服务业,2.86,2138.165674,2023-12-31,519670
4,科学研究和技术服务业,2.8,2091.948521,2023-12-31,519670
5,批发和零售业,0.38,282.169886,2023-12-31,519670
6,租赁和商务服务业,0.01,3.748476,2023-12-31,519670
7,水利、环境和公共设施管理业,0.0,1.339938,2023-12-31,519670
8,制造业,67.89,52223.179694,2023-09-30,519670
9,金融业,13.08,10064.7102,2023-09-30,519670
10,信息传输、软件和信息技术服务业,8.33,6409.325172,2023-09-30,519670
11,科学研究和技术服务业,3.08,2367.214076,2023-09-30,519670
12,批发和零售业,0.98,751.264346,2023-09-30,519670
13,水利、环境和公共设施管理业,0.0,3.156336,2023-09-30,519670
14,卫生和社会工作,0.0,2.116548,2023-09-30,519670
15,制造业,74.86,67365.606233,2023-06-30,519670
16,信息传输、软件和信息技术服务业,8.5,7648.315277,2023-06-30,519670
17,金融业,6.91,6222.476,2023-06-30,519670
18,科学研究和技术服务业,2.55,2293.36546,2023-06-30,519670
19,交通运输、仓储和邮政业,0.92,829.059345,2023-06-30,519670
20,卫生和社会工作,0.0,2.535129,2023-06-30,519670
21,批发和零售业,0.0,2.437845,2023-06-30,519670
22,水利、环境和公共设施管理业,0.0,1.493199,2023-06-30,519670
23,制造业,71.23,68914.312896,2023-03-31,519670
24,金融业,8.9,8609.0274,2023-03-31,519670
25,信息传输、软件和信息技术服务业,8.03,7766.010249,2023-03-31,519670
26,交通运输、仓储和邮政业,1.1,1060.892836,2023-03-31,519670
27,租赁和商务服务业,0.79,762.2784,2023-03-31,519670
28,房地产业,0.5,482.2842,2023-03-31,519670
29,采矿业,0.01,10.374576,2023-03-31,519670
30,卫生和社会工作,0.01,6.02745,2023-03-31,519670
31,科学研究和技术服务业,0.0,2.70664,2023-03-31,519670
32,批发和零售业,0.0,1.716687,2023-03-31,519670
33,电力、热力、燃气及水生产和供应业,0.0,0.66196,2023-03-31,519670
34,水利、环境和公共设施管理业,0.0,0.59052,2023-03-31,519670
1,制造业,80.38,63870.538103,2024-12-31,519670
2,信息传输、软件和信息技术服务业,8.57,6813.542103,2024-12-31,519670
3,科学研究和技术服务业,4.04,3210.039524,2024-12-31,519670
4,文化、体育和娱乐业,0.51,408.2076,2024-12-31,519670
5,交通运输、仓储和邮政业,0.01,3.974751,2024-12-31,519670
6,制造业,87.31,70371.469342,2024-09-30,519670
7,科学研究和技术服务业,3.25,2622.61434,2024-09-30,519670
8,信息传输、软件和信息技术服务业,3.12,2514.424164,2024-09-30,519670
9,制造业,86.3,57419.853364,2024-06-30,519670
10,信息传输、软件和信息技术服务业,3.98,2644.852735,2024-06-30,519670
11,科学研究和技术服务业,2.78,1846.8,2024-06-30,519670
12,制造业,81.84,57565.376488,2024-03-31,519670
13,金融业,5.64,3966.08,2024-03-31,519670
14,信息传输、软件和信息技术服务业,3.04,2138.934933,2024-03-31,519670
15,科学研究和技术服务业,2.87,2021.257423,2024-03-31,519670
16,租赁和商务服务业,0.0,3.346016,2024-03-31,519670
17,批发和零售业,0.0,1.575548,2024-03-31,519670
1,制造业,75.81,30925.453534,2023-12-31,519672
2,金融业,9.61,3922.1135,2023-12-31,519672
3,科学研究和技术服务业,3.79,1545.112458,2023-12-31,519672
4,信息传输、软件和信息技术服务业,2.94,1197.897839,2023-12-31,519672
5,批发和零售业,1.11,452.656886,2023-12-31,519672
6,租赁和商务服务业,0.01,3.748476,2023-12-31,519672
7,水利、环境和公共设施管理业,0.01,2.132922,2023-12-31,519672
8,制造业,69.37,29475.85716,2023-09-30,519672
9,金融业,12.56,5336.1615,2023-09-30,519672
10,信息传输、软件和信息技术服务业,5.48,2327.920968,2023-09-30,519672
11,科学研究和技术服务业,4.25,1805.249936,2023-09-30,519672
12,批发和零售业,1.96,834.094346,2023-09-30,519672
13,水利、环境和公共设施管理业,0.01,3.984308,2023-09-30,519672
14,卫生和社会工作,0.0,2.116548,2023-09-30,519672
15,建筑业,0.0,0.26966,2023-09-30,519672
16,制造业,71.51,39657.405997,2023-06-30,519672
17,信息传输、软件和信息技术服务业,11.34,6287.499879,2023-06-30,519672
18,金融业,6.67,3700.74,2023-06-30,519672
19,科学研究和技术服务业,3.44,1910.110694,2023-06-30,519672
20,卫生和社会工作,0.0,2.535129,2023-06-30,519672
21,批发和零售业,0.0,2.437845,2023-06-30,519672
22,水利、环境和公共设施管理业,0.0,2.411697,2023-06-30,519672
23,建筑业,0.0,0.253675,2023-06-30,519672
24,制造业,67.36,43231.58895,2023-03-31,519672
25,金融业,13.15,8441.7818,2023-03-31,519672
26,信息传输、软件和信息技术服务业,8.4,5387.658834,2023-03-31,519672
27,科学研究和技术服务业,4.75,3050.258115,2023-03-31,519672
28,卫生和社会工作,0.01,5.384522,2023-03-31,519672
29,批发和零售业,0.0,1.716687,2023-03-31,519672
30,水利、环境和公共设施管理业,0.0,0.806304,2023-03-31,519672
31,电力、热力、燃气及水生产和供应业,0.0,0.66196,2023-03-31,519672
1,制造业,80.88,34770.574464,2024-12-31,519672
2,信息传输、软件和信息技术服务业,8.2,3526.552893,2024-12-31,519672
3,科学研究和技术服务业,4.36,1875.672924,2024-12-31,519672
4,文化、体育和娱乐业,0.52,222.4476,2024-12-31,519672
5,交通运输、仓储和邮政业,0.0,2.141964,2024-12-31,519672
6,水利、环境和公共设施管理业,0.0,1.174824,2024-12-31,519672
7,制造业,87.13,38139.04474,2024-09-30,519672
8,科学研究和技术服务业,3.63,1587.76434,2024-09-30,519672
9,信息传输、软件和信息技术服务业,3.16,1384.027035,2024-09-30,519672
10,水利、环境和公共设施管理业,0.0,1.255632,2024-09-30,519672
11,制造业,87.77,31752.421102,2024-06-30,519672
12,科学研究和技术服务业,3.09,1117.8,2024-06-30,519672
13,信息传输、软件和信息技术服务业,2.43,880.387212,2024-06-30,519672
14,水利、环境和公共设施管理业,0.0,0.967032,2024-06-30,519672
15,制造业,84.8,32626.018538,2024-03-31,519672
16,金融业,5.14,1978.6,2024-03-31,519672
17,科学研究和技术服务业,3.18,1224.007423,2024-03-31,519672
18,租赁和商务服务业,0.01,3.346016,2024-03-31,519672
19,批发和零售业,0.0,1.575548,2024-03-31,519672
20,信息传输、软件和信息技术服务业,0.0,1.27219,2024-03-31,519672
21,水利、环境和公共设施管理业,0.0,0.91464,2024-03-31,519672
1,制造业,81.82,1130862.264167,2023-12-31,519674
2,信息传输、软件和信息技术服务业,11.74,162249.370792,2023-12-31,519674
3,批发和零售业,0.0,20.03279,2023-12-31,519674
4,采矿业,0.0,4.93696,2023-12-31,519674
5,水利、环境和公共设施管理业,0.0,0.792984,2023-12-31,519674
6,科学研究和技术服务业,0.0,0.694326,2023-12-31,519674
7,制造业,79.79,1108264.887631,2023-09-30,519674
8,信息传输、软件和信息技术服务业,14.72,204413.795323,2023-09-30,519674
9,批发和零售业,0.0,23.469058,2023-09-30,519674
10,采矿业,0.0,9.48662,2023-09-30,519674
11,科学研究和技术服务业,0.0,3.40694,2023-09-30,519674
12,交通运输、仓储和邮政业,0.0,1.516392,2023-09-30,519674
13,电力、热力、燃气及水生产和供应业,0.0,1.24966,2023-09-30,519674
14,水利、环境和公共设施管理业,0.0,0.927072,2023-09-30,519674
15,金融业,0.0,0.082563,2023-09-30,519674
16,文化、体育和娱乐业,0.0,0.048448,2023-09-30,519674
17,制造业,73.11,1118416.000982,2023-06-30,519674
18,信息传输、软件和信息技术服务业,19.68,301113.148763,2023-06-30,519674
19,采矿业,0.0,9.918523,2023-06-30,519674
20,科学研究和技术服务业,0.0,3.028,2023-06-30,519674
21,交通运输、仓储和邮政业,0.0,1.405907,2023-06-30,519674
22,电力、热力、燃气及水生产和供应业,0.0,1.156625,2023-06-30,519674
23,水利、环境和公共设施管理业,0.0,1.017648,2023-06-30,519674
24,文化、体育和娱乐业,0.0,0.059392,2023-06-30,519674
25,金融业,0.0,0.055263,2023-06-30,519674
26,批发和零售业,0.0,0.0099,2023-06-30,519674
27,制造业,75.52,1432828.619253,2023-03-31,519674
28,信息传输、软件和信息技术服务业,19.17,363665.006415,2023-03-31,519674
29,采矿业,0.0,10.374576,2023-03-31,519674
30,科学研究和技术服务业,0.0,3.20521,2023-03-31,519674
31,交通运输、仓储和邮政业,0.0,1.711735,2023-03-31,519674
32,电力、热力、燃气及水生产和供应业,0.0,1.040153,2023-03-31,519674
33,水利、环境和公共设施管理业,0.0,0.806304,2023-03-31,519674
34,文化、体育和娱乐业,0.0,0.067712,2023-03-31,519674
35,金融业,0.0,0.056472,2023-03-31,519674
36,批发和零售业,0.0,0.011925,2023-03-31,519674
1,制造业,72.37,1175630.895578,2024-12-31,519674
2,信息传输、软件和信息技术服务业,21.52,349530.717041,2024-12-31,519674
3,科学研究和技术服务业,0.0,12.203704,2024-12-31,519674
4,采矿业,0.0,4.7488,2024-12-31,519674
5,水利、环境和公共设施管理业,0.0,1.174824,2024-12-31,519674
6,制造业,74.26,1040391.056481,2024-09-30,519674
7,信息传输、软件和信息技术服务业,20.13,281976.125798,2024-09-30,519674
8,科学研究和技术服务业,0.0,11.050288,2024-09-30,519674
9,采矿业,0.0,5.02656,2024-09-30,519674
10,水利、环境和公共设施管理业,0.0,1.255632,2024-09-30,519674
11,制造业,74.73,887785.254107,2024-06-30,519674
12,信息传输、软件和信息技术服务业,19.65,233416.539329,2024-06-30,519674
13,采矿业,0.0,4.5248,2024-06-30,519674
14,水利、环境和公共设施管理业,0.0,0.967032,2024-06-30,519674
15,科学研究和技术服务业,0.0,0.582,2024-06-30,519674
16,制造业,77.76,922737.753442,2024-03-31,519674
17,信息传输、软件和信息技术服务业,16.95,201186.478325,2024-03-31,519674
18,批发和零售业,0.0,17.588505,2024-03-31,519674
19,采矿业,0.0,4.68608,2024-03-31,519674
20,水利、环境和公共设施管理业,0.0,0.91464,2024-03-31,519674
21,科学研究和技术服务业,0.0,0.549408,2024-03-31,519674
1,制造业,79.51,30709.474037,2023-12-31,519679
2,农、林、牧、渔业,7.95,3069.2426,2023-12-31,519679
3,交通运输、仓储和邮政业,1.48,573.484128,2023-12-31,519679
4,信息传输、软件和信息技术服务业,1.25,481.70705,2023-12-31,519679
5,租赁和商务服务业,0.01,3.748476,2023-12-31,519679
6,科学研究和技术服务业,0.01,2.820879,2023-12-31,519679
7,批发和零售业,0.01,1.984884,2023-12-31,519679
8,水利、环境和公共设施管理业,0.0,1.004388,2023-12-31,519679
9,制造业,71.73,30471.091227,2023-09-30,519679
10,金融业,6.84,2903.52167,2023-09-30,519679
11,信息传输、软件和信息技术服务业,4.21,1787.176197,2023-09-30,519679
12,电力、热力、燃气及水生产和供应业,1.88,798.7025,2023-09-30,519679
13,采矿业,1.75,742.9483,2023-09-30,519679
14,住宿和餐饮业,1.28,544.824,2023-09-30,519679
15,建筑业,1.24,524.7492,2023-09-30,519679
16,科学研究和技术服务业,0.01,3.210152,2023-09-30,519679
17,批发和零售业,0.01,2.696364,2023-09-30,519679
18,卫生和社会工作,0.0,2.116548,2023-09-30,519679
19,水利、环境和公共设施管理业,0.0,1.227765,2023-09-30,519679
20,制造业,75.02,35529.099749,2023-06-30,519679
21,信息传输、软件和信息技术服务业,6.45,3053.409068,2023-06-30,519679
22,金融业,5.75,2724.4628,2023-06-30,519679
23,电力、热力、燃气及水生产和供应业,2.01,952.8051,2023-06-30,519679
24,科学研究和技术服务业,1.0,474.90996,2023-06-30,519679
25,卫生和社会工作,0.01,2.535129,2023-06-30,519679
26,批发和零售业,0.0,1.489905,2023-06-30,519679
27,制造业,71.55,35900.443427,2023-03-31,519679
28,信息传输、软件和信息技术服务业,14.97,7510.884983,2023-03-31,519679
29,金融业,5.12,2567.1559,2023-03-31,519679
30,租赁和商务服务业,0.63,316.0887,2023-03-31,519679
31,采矿业,0.02,10.374576,2023-03-31,519679
32,卫生和社会工作,0.01,3.258476,2023-03-31,519679
33,科学研究和技术服务业,0.01,2.70664,2023-03-31,519679
34,批发和零售业,0.0,1.716687,2023-03-31,519679
35,交通运输、仓储和邮政业,0.0,1.611886,2023-03-31,519679
36,电力、热力、燃气及水生产和供应业,0.0,0.990952,2023-03-31,519679
1,制造业,86.09,29742.132737,2024-12-31,519679
2,金融业,2.16,747.793,2024-12-31,519679
3,电力、热力、燃气及水生产和供应业,2.07,716.4882,2024-12-31,519679
4,住宿和餐饮业,1.36,470.1018,2024-12-31,519679
5,文化、体育和娱乐业,0.92,316.4174,2024-12-31,519679
6,信息传输、软件和信息技术服务业,0.04,13.678882,2024-12-31,519679
7,交通运输、仓储和邮政业,0.01,1.760616,2024-12-31,519679
8,科学研究和技术服务业,0.0,1.114524,2024-12-31,519679
9,制造业,86.76,32926.671527,2024-09-30,519679
10,金融业,2.6,986.665,2024-09-30,519679
11,教育,1.96,742.5693,2024-09-30,519679
12,信息传输、软件和信息技术服务业,0.05,18.650023,2024-09-30,519679
13,科学研究和技术服务业,0.0,0.99434,2024-09-30,519679
14,制造业,72.29,24850.409465,2024-06-30,519679
15,教育,3.77,1294.292,2024-06-30,519679
16,采矿业,2.79,959.0813,2024-06-30,519679
17,农、林、牧、渔业,2.41,827.1792,2024-06-30,519679
18,金融业,2.01,692.0564,2024-06-30,519679
19,交通运输、仓储和邮政业,1.73,594.8305,2024-06-30,519679
20,科学研究和技术服务业,1.44,494.55,2024-06-30,519679
21,建筑业,0.77,265.9048,2024-06-30,519679
22,信息传输、软件和信息技术服务业,0.01,4.446534,2024-06-30,519679
23,租赁和商务服务业,0.01,2.408124,2024-06-30,519679
24,水利、环境和公共设施管理业,0.0,0.81026,2024-06-30,519679
25,制造业,74.38,27240.063118,2024-03-31,519679
26,农、林、牧、渔业,5.61,2056.0516,2024-03-31,519679
27,金融业,2.17,794.936,2024-03-31,519679
28,教育,2.11,773.6304,2024-03-31,519679
29,电力、热力、燃气及水生产和供应业,2.01,734.4378,2024-03-31,519679
30,租赁和商务服务业,1.84,675.077216,2024-03-31,519679
31,交通运输、仓储和邮政业,1.56,571.0518,2024-03-31,519679
32,建筑业,1.54,564.8658,2024-03-31,519679
33,信息传输、软件和信息技术服务业,0.03,11.076654,2024-03-31,519679
34,科学研究和技术服务业,0.01,2.292276,2024-03-31,519679
35,批发和零售业,0.0,1.547832,2024-03-31,519679
36,水利、环境和公共设施管理业,0.0,0.664464,2024-03-31,519679
1,制造业,70.45,389727.657914,2023-12-31,519688
2,卫生和社会工作,5.72,31633.039368,2023-12-31,519688
3,科学研究和技术服务业,5.1,28203.5593,2023-12-31,519688
4,农、林、牧、渔业,4.03,22275.9092,2023-12-31,519688
5,信息传输、软件和信息技术服务业,3.5,19385.769576,2023-12-31,519688
6,租赁和商务服务业,0.36,2009.3846,2023-12-31,519688
7,水利、环境和公共设施管理业,0.01,80.305329,2023-12-31,519688
8,批发和零售业,0.0,3.649019,2023-12-31,519688
9,交通运输、仓储和邮政业,0.0,1.449981,2023-12-31,519688
10,建筑业,0.0,1.189032,2023-12-31,519688
11,文化、体育和娱乐业,0.0,0.025662,2023-12-31,519688
12,制造业,70.5,428650.291641,2023-09-30,519688
13,科学研究和技术服务业,5.95,36190.253933,2023-09-30,519688
14,卫生和社会工作,5.28,32088.35901,2023-09-30,519688
15,信息传输、软件和信息技术服务业,2.28,13835.30673,2023-09-30,519688
16,批发和零售业,1.68,10240.489495,2023-09-30,519688
17,采矿业,1.5,9118.0902,2023-09-30,519688
18,交通运输、仓储和邮政业,1.08,6564.39428,2023-09-30,519688
19,文化、体育和娱乐业,1.06,6440.418053,2023-09-30,519688
20,房地产业,0.65,3972.356778,2023-09-30,519688
21,水利、环境和公共设施管理业,0.02,96.332484,2023-09-30,519688
22,电力、热力、燃气及水生产和供应业,0.0,3.356397,2023-09-30,519688
23,建筑业,0.0,2.379887,2023-09-30,519688
24,制造业,66.33,427328.828223,2023-06-30,519688
25,卫生和社会工作,4.49,28951.524486,2023-06-30,519688
26,信息传输、软件和信息技术服务业,3.96,25541.393256,2023-06-30,519688
27,交通运输、仓储和邮政业,2.85,18372.050672,2023-06-30,519688
28,批发和零售业,2.69,17319.032232,2023-06-30,519688
29,文化、体育和娱乐业,2.35,15148.207416,2023-06-30,519688
30,采矿业,2.04,13171.21,2023-06-30,519688
31,电力、热力、燃气及水生产和供应业,1.3,8402.877247,2023-06-30,519688
